period_days,duration_hrs,depth_ppm,radius_rearth,impact,teff,logg,st_rad,mission,label
19.307044,3.218,1239.0781822,3.73470986,0.537,5638.0,4.53,0.902012,K2,CONFIRMED
19.30481,3.218,1239.0781822,2.98,0.537,5720.0,4.412,0.721,K2,CONFIRMED
19.30553,3.218,1239.0781822,3.773,0.537,5533.0,4.47,0.956,K2,CONFIRMED
19.292062,3.218,1239.0781822,3.9626,0.537,5533.0,4.4536,0.968923,K2,CONFIRMED
19.30691,3.218,1239.0781822,3.92,0.537,5647.0,4.412,0.93,K2,CONFIRMED
19.307107,3.218,1239.0781822,3.83,0.537,5454.0,4.412,0.86,K2,CONFIRMED
19.3037,3.218,1239.0781822,4.37,0.537,5581.0,4.333,1.08,K2,CONFIRMED
19.3044,3.218,1239.0781822,3.84,0.537,5620.0,4.5,0.98,K2,CONFIRMED
1.673847,3.218,1239.0781822,3.6,0.537,5720.0,4.412,1.23,K2,CONFIRMED
1.673916,3.218,1239.0781822,3.5,0.537,6120.0,4.412,1.19,K2,CONFIRMED
1.6739035,3.218,1239.0781822,3.88,0.537,5945.0,4.33,1.24,K2,CONFIRMED
1.673737,3.218,1239.0781822,1.52,0.537,5720.0,4.412,1.273,K2,CONFIRMED
1.67389,3.218,1239.0781822,3.57,0.537,6044.0,4.4,1.227,K2,CONFIRMED
1.6739,3.218,1239.0781822,3.9626,0.537,6115.49,4.32901,1.21742,K2,CONFIRMED
1.674,3.218,1239.0781822,3.9626,0.537,6115.49,4.32901,1.21742,K2,CONFIRMED
1.673918,3.218,1239.0781822,4.67,0.537,5720.0,4.412,1.572,K2,CONFIRMED
1.67344228,3.218,1239.0781822,3.9626,0.537,6115.49,4.32901,1.21742,K2,CONFIRMED
1.6739024,3.218,1239.0781822,3.45,0.537,6120.0,4.36,1.19,K2,CONFIRMED
1.673833,3.218,1239.0781822,3.59,0.537,6168.0,4.35,1.22,K2,CONFIRMED
1.6739029,3.218,1239.0781822,3.44449,0.537,6115.5,4.33,1.22,K2,CONFIRMED
14.6762429,3.218,1239.0781822,2.0,0.537,4927.0,4.59,0.76,K2,CONFIRMED
14.67665,3.218,1239.0781822,1.94,0.537,5720.0,4.412,0.682,K2,CONFIRMED
14.677214,3.218,1239.0781822,2.19420598,0.537,4942.0,4.66,0.769722,K2,CONFIRMED
14.675828,3.218,1239.0781822,1.85,0.537,5720.0,4.412,0.725,K2,CONFIRMED
14.677286,3.218,1239.0781822,2.0,0.537,4819.0,4.412,0.73,K2,CONFIRMED
14.66146147,3.218,1239.0781822,3.9626,0.537,4695.41,4.50612,0.800765,K2,CONFIRMED
14.6843,3.218,1239.0781822,3.9626,0.537,4695.41,4.50612,0.800765,K2,CONFIRMED
9.9147,3.218,1239.0781822,3.9626,0.537,4638.0,4.53373,0.768432,K2,CONFIRMED
9.915615,3.218,1239.0781822,1.3,0.537,4695.0,4.412,0.71,K2,CONFIRMED
1.9741954,3.218,1239.0781822,1.79,0.537,3712.0,4.78,0.48,K2,CONFIRMED
1.974,3.218,1239.0781822,3.9626,0.537,3578.0,4.73521,0.502513,K2,CONFIRMED
1.974172,3.218,1239.0781822,0.99,0.537,5720.0,4.412,0.303,K2,CONFIRMED
1.9741,3.218,1239.0781822,3.9626,0.537,3578.0,4.73521,0.502513,K2,CONFIRMED
1.974991,3.218,1239.0781822,3.9626,0.537,3820.0,4.773,0.484,K2,CONFIRMED
1.974238,3.218,1239.0781822,1.96,0.537,3546.46,4.412,0.492279,K2,CONFIRMED
1.974202,3.218,1239.0781822,2.43,0.537,5720.0,4.412,0.5573,K2,CONFIRMED
1.97419,3.218,1239.0781822,1.9,0.537,3660.0,4.412,0.48,K2,CONFIRMED
8.26726,3.218,1239.0781822,3.4,0.537,5373.0,4.45,0.905,K2,CONFIRMED
8.26345949,3.218,1239.0781822,3.9626,0.537,5411.15,4.48843,0.915405,K2,CONFIRMED
8.26679,3.218,1239.0781822,3.40690334,0.537,5475.0,4.51,0.908831,K2,CONFIRMED
8.267084,3.218,1239.0781822,3.5,0.537,5720.0,4.412,0.98,K2,CONFIRMED
8.26698,3.218,1239.0781822,3.55,0.537,5720.0,4.412,0.947,K2,CONFIRMED
8.267704,3.218,1239.0781822,3.37,0.537,5464.0,4.51,0.91,K2,CONFIRMED
8.2669589,3.218,1239.0781822,3.44807,0.537,5411.1,4.49,0.92,K2,CONFIRMED
8.267,3.218,1239.0781822,3.9626,0.537,5411.15,4.48843,0.915405,K2,CONFIRMED
8.266902,3.218,1239.0781822,3.59,0.537,5434.0,4.477,0.95,K2,CONFIRMED
8.2669928,3.218,1239.0781822,3.59,0.537,5636.0,4.49,0.97,K2,CONFIRMED
8.2669897,3.218,1239.0781822,3.9626,0.537,5636.0,4.412,0.97,K2,CONFIRMED
3.313921,3.218,1239.0781822,12.04276422,0.537,6178.0,4.24,1.334682,K2,CONFIRMED
3.3139095,3.218,1239.0781822,17.38,0.537,5720.0,4.412,1.908,K2,CONFIRMED
3.31392,3.218,1239.0781822,16.14096,0.537,6030.0,4.07,1.78,K2,CONFIRMED
3.313944,3.218,1239.0781822,14.4,0.537,5720.0,4.412,1.73,K2,CONFIRMED
3.3139151,3.218,1239.0781822,3.9626,0.537,6030.0,4.07,1.78,K2,CONFIRMED
3.313959,3.218,1239.0781822,15.98,0.537,6061.0,4.04,1.81,K2,CONFIRMED
4.733999,3.218,1239.0781822,5.33,0.537,5599.0,4.02,1.76,K2,CONFIRMED
4.73355750515,3.218,1239.0781822,5.38526663,0.537,5496.0,3.93163,1.75896,K2,CONFIRMED
4.73379,3.218,1239.0781822,7.56448313,0.537,5414.0,3.75,2.306381,K2,CONFIRMED
4.734006,3.218,1239.0781822,5.3,0.537,5720.0,4.412,1.77,K2,CONFIRMED
4.73401,3.218,1239.0781822,5.28,0.537,5474.0,3.99,1.75,K2,CONFIRMED
4.734,3.218,1239.0781822,3.9626,0.537,5496.0,3.93163,1.75896,K2,CONFIRMED
4.73360988,3.218,1239.0781822,3.9626,0.537,5496.0,3.93163,1.75896,K2,CONFIRMED
4.73401,3.218,1239.0781822,5.28,0.537,5474.0,3.99,1.75,K2,CONFIRMED
4.73363,3.218,1239.0781822,5.81,0.537,5720.0,4.412,1.797,K2,CONFIRMED
39.8642,3.218,1239.0781822,2.92,0.537,5720.0,4.412,0.896,K2,CONFIRMED
39.863566,3.218,1239.0781822,2.47,0.537,5133.0,4.412,0.78,K2,CONFIRMED
39.93767,3.218,1239.0781822,7.55,0.537,5433.0,4.412,5.15,K2,CONFIRMED
39.8478,3.218,1239.0781822,2.42,0.537,5264.0,4.56,0.83,K2,CONFIRMED
13.86387,3.218,1239.0781822,2.56,0.537,4950.0,4.61,0.71,K2,CONFIRMED
13.85870316,3.218,1239.0781822,3.9626,0.537,4936.0,4.64236,0.71181,K2,CONFIRMED
13.8636,3.218,1239.0781822,2.55,0.537,5720.0,4.412,0.686,K2,CONFIRMED
13.86383,3.218,1239.0781822,2.5,0.537,5720.0,4.412,0.68,K2,CONFIRMED
13.864,3.218,1239.0781822,3.9626,0.537,4936.0,4.64236,0.71181,K2,CONFIRMED
13.86375,3.218,1239.0781822,2.592,0.537,5010.0,4.6,0.713,K2,CONFIRMED
13.86368,3.218,1239.0781822,2.558,0.537,4868.0,4.53,0.71,K2,CONFIRMED
13.86391,3.218,1239.0781822,2.52419159,0.537,4877.0,4.51,0.692198,K2,CONFIRMED
13.86375,3.218,1239.0781822,2.592,0.537,5010.0,4.412,0.713,K2,CONFIRMED
5.351403,3.218,1239.0781822,1.22263837,0.537,5741.0,4.36,0.922706,K2,CONFIRMED
5.35161,3.218,1239.0781822,2.09,0.537,5788.0,4.224,1.17,K2,CONFIRMED
5.3518,3.218,1239.0781822,1.82,0.537,5775.0,4.412,1.25,K2,CONFIRMED
5.35185,3.218,1239.0781822,1.41,0.537,5720.0,4.412,1.275,K2,CONFIRMED
5.35232,3.218,1239.0781822,1.184,0.537,5832.0,4.43,0.884,K2,CONFIRMED
5.35117,3.218,1239.0781822,1.9,0.537,5730.0,4.15,1.23,K2,CONFIRMED
5.3518,3.218,1239.0781822,1.82,0.537,5775.0,4.25,1.25,K2,CONFIRMED
15.6805,3.218,1239.0781822,3.9626,0.537,5775.0,4.412,1.25,K2,CONFIRMED
15.6785,3.218,1239.0781822,3.9626,0.537,5775.0,4.25,1.25,K2,CONFIRMED
5.817608,3.218,1239.0781822,10.42437,0.537,5627.0,4.4,1.047,K2,CONFIRMED
5.817649,3.218,1239.0781822,12.55,0.537,5720.0,4.412,1.288,K2,CONFIRMED
5.817685,3.218,1239.0781822,12.14,0.537,5660.0,4.27,1.24,K2,CONFIRMED
5.8176015,3.218,1239.0781822,3.9626,0.537,5627.0,4.4,1.047,K2,CONFIRMED
5.8176452,3.218,1239.0781822,11.6459,0.537,5633.4,4.27,1.22,K2,CONFIRMED
5.817681,3.218,1239.0781822,12.5,0.537,5720.0,4.412,1.33,K2,CONFIRMED
11.390955,3.218,1239.0781822,10.71,0.537,5720.0,4.412,0.854,K2,CONFIRMED
11.391432,3.218,1239.0781822,11.1,0.537,5720.0,4.412,0.9,K2,CONFIRMED
11.39109,3.218,1239.0781822,10.558878,0.537,5027.0,4.481,0.828,K2,CONFIRMED
11.391,3.218,1239.0781822,3.9626,0.537,4913.0,4.46161,0.875936,K2,CONFIRMED
11.391013,3.218,1239.0781822,10.67,0.537,5044.0,4.54,0.84,K2,CONFIRMED
11.39096852897,3.218,1239.0781822,11.19847412,0.537,5027.0,4.51935,0.875936,K2,CONFIRMED
11.390931,3.218,1239.0781822,10.59248676,0.537,4899.0,4.534,0.832,K2,CONFIRMED
11.3909311,3.218,1239.0781822,10.44677001,0.537,4920.0,4.542,0.824,K2,CONFIRMED
11.3909344,3.218,1239.0781822,10.88,0.537,5039.0,4.51,0.87,K2,CONFIRMED
11.38576954,3.218,1239.0781822,3.9626,0.537,4913.0,4.46161,0.875936,K2,CONFIRMED
20.272,3.218,1239.0781822,3.9626,0.537,5742.0,4.58473,0.85554,K2,CONFIRMED
20.2730282,3.218,1239.0781822,10.4386,0.537,5742.0,4.58473,0.86,K2,CONFIRMED
20.272602,3.218,1239.0781822,11.5,0.537,5720.0,4.412,0.86,K2,CONFIRMED
20.2729914,3.218,1239.0781822,11.80305668,0.537,5870.0,4.538,0.855,K2,CONFIRMED
20.272615,3.218,1239.0781822,12.06,0.537,5657.0,4.53,0.88,K2,CONFIRMED
20.272992,3.218,1239.0781822,3.9626,0.537,5720.0,4.412,1.027,K2,CONFIRMED
20.27285,3.218,1239.0781822,11.55,0.537,5720.0,4.412,0.831,K2,CONFIRMED
20.2729861,3.218,1239.0781822,3.9626,0.537,5560.0,4.461,0.881,K2,CONFIRMED
20.273034,3.218,1239.0781822,12.498035,0.537,5560.0,4.461,0.881,K2,CONFIRMED
20.27362337,3.218,1239.0781822,3.9626,0.537,5742.0,4.58473,0.85554,K2,CONFIRMED
20.273017,3.218,1239.0781822,3.9626,0.537,5657.0,4.53,0.88,K2,CONFIRMED
4.654879,3.218,1239.0781822,3.9626,0.537,4348.35,4.412,0.6694,K2,CONFIRMED
4.655335,3.218,1239.0781822,0.71889232,0.537,4547.0,4.64,0.687426,K2,CONFIRMED
4.6556782,3.218,1239.0781822,0.814,0.537,4264.0,4.412,0.66,K2,CONFIRMED
4.655411,3.218,1239.0781822,0.69,0.537,4348.35,4.412,0.6694,K2,CONFIRMED
1.29160335703,3.218,1239.0781822,2.45117748,0.537,3689.0,4.72452,0.514745,K2,CONFIRMED
1.291626,3.218,1239.0781822,3.9626,0.537,3689.0,4.72452,0.514745,K2,CONFIRMED
1.2916,3.218,1239.0781822,2.03,0.537,3778.0,4.75,0.51,K2,CONFIRMED
1.291651,3.218,1239.0781822,2.1,0.537,5720.0,4.412,0.52,K2,CONFIRMED
1.291563,3.218,1239.0781822,2.03,0.537,3676.0,4.747,0.513,K2,CONFIRMED
1.291505,3.218,1239.0781822,1.96,0.537,3842.12,4.412,0.491598,K2,CONFIRMED
1.291605,3.218,1239.0781822,1.74,0.537,5720.0,4.412,0.4,K2,CONFIRMED
1.292,3.218,1239.0781822,3.9626,0.537,3689.0,4.72452,0.514745,K2,CONFIRMED
5.443984,3.218,1239.0781822,2.1,0.537,5720.0,4.412,0.52,K2,CONFIRMED
5.44425,3.218,1239.0781822,1.94,0.537,3676.0,4.747,0.513,K2,CONFIRMED
5.44482,3.218,1239.0781822,2.03,0.537,3842.12,4.412,0.491598,K2,CONFIRMED
5.44425,3.218,1239.0781822,1.75,0.537,5720.0,4.412,0.4,K2,CONFIRMED
5.444017,3.218,1239.0781822,2.06,0.537,3778.0,4.75,0.51,K2,CONFIRMED
50.9254,3.218,1239.0781822,2.48,0.537,5720.0,4.412,0.702,K2,CONFIRMED
50.92092,3.218,1239.0781822,2.54,0.537,4726.29,4.412,0.734626,K2,CONFIRMED
7.728578,3.218,1239.0781822,2.29,0.537,4752.8,4.412,0.679343,K2,CONFIRMED
7.72651124,3.218,1239.0781822,3.9626,0.537,4525.0,4.55183,0.739177,K2,CONFIRMED
7.7285,3.218,1239.0781822,2.16,0.537,5720.0,4.412,0.589,K2,CONFIRMED
7.727574,3.218,1239.0781822,2.6,0.537,5720.0,4.412,0.71,K2,CONFIRMED
7.727283,3.218,1239.0781822,2.53,0.537,4740.0,4.62,0.71,K2,CONFIRMED
7.728,3.218,1239.0781822,3.9626,0.537,4525.0,4.55183,0.739177,K2,CONFIRMED
8.28176,3.218,1239.0781822,2.72,0.537,6177.0,4.28,1.31,K2,CONFIRMED
8.28212,3.218,1239.0781822,2.33,0.537,5800.0,4.412,1.01,K2,CONFIRMED
8.28192,3.218,1239.0781822,2.48,0.537,5720.0,4.412,1.084,K2,CONFIRMED
8.2824161,3.218,1239.0781822,2.14,0.537,5615.0,4.412,0.92,K2,CONFIRMED
8.282455,3.218,1239.0781822,2.18823473,0.537,5663.0,4.3,1.005112,K2,CONFIRMED
8.28246,3.218,1239.0781822,2.44,0.537,5672.0,4.412,1.117,K2,CONFIRMED
5.185759,3.218,1239.0781822,7.64369371,0.537,4695.0,4.68,0.686484,K2,CONFIRMED
5.185743,3.218,1239.0781822,7.7,0.537,5720.0,4.412,0.71,K2,CONFIRMED
5.185758,3.218,1239.0781822,7.44,0.537,5720.0,4.412,0.637,K2,CONFIRMED
5.185738,3.218,1239.0781822,7.16,0.537,4526.0,4.63,0.675,K2,CONFIRMED
5.185754,3.218,1239.0781822,9.12,0.537,4471.38,4.412,0.768,K2,CONFIRMED
5.185972,3.218,1239.0781822,3.9626,0.537,4664.8,4.68264,0.649127,K2,CONFIRMED
5.185768,3.218,1239.0781822,7.50399,0.537,4664.8,4.68,0.65,K2,CONFIRMED
5.1857539,3.218,1239.0781822,7.52,0.537,4690.0,4.63,0.67,K2,CONFIRMED
5.1857532,3.218,1239.0781822,3.9626,0.537,4471.38,4.412,0.768,K2,CONFIRMED
5.186,3.218,1239.0781822,3.9626,0.537,4664.8,4.68264,0.649127,K2,CONFIRMED
5.185761,3.218,1239.0781822,7.5,0.537,4551.0,4.63,0.68,K2,CONFIRMED
2.2193023,3.218,1239.0781822,1.16,0.537,4009.0,4.69,0.59,K2,CONFIRMED
2.219315,3.218,1239.0781822,1.22,0.537,3903.0,4.677,0.612,K2,CONFIRMED
2.219405,3.218,1239.0781822,1.28,0.537,3993.36,4.412,0.590802,K2,CONFIRMED
2.21944122,3.218,1239.0781822,3.9626,0.537,3807.0,4.63951,0.613895,K2,CONFIRMED
2.219282,3.218,1239.0781822,1.21,0.537,4027.0,4.68,0.6,K2,CONFIRMED
2.219,3.218,1239.0781822,3.9626,0.537,3807.0,4.63951,0.613895,K2,CONFIRMED
2.219225,3.218,1239.0781822,1.3,0.537,5720.0,4.412,0.63,K2,CONFIRMED
2.219368,3.218,1239.0781822,1.17,0.537,5720.0,4.412,0.532,K2,CONFIRMED
30.954222,3.218,1239.0781822,2.5,0.537,4040.0,4.671,0.598,K2,CONFIRMED
30.9542,3.218,1239.0781822,2.66,0.537,3880.0,4.686,0.592,K2,CONFIRMED
30.96028326,3.218,1239.0781822,3.9626,0.537,3856.0,4.64359,0.609039,K2,CONFIRMED
30.953,3.218,1239.0781822,3.9626,0.537,3856.0,4.64359,0.609039,K2,CONFIRMED
30.956763,3.218,1239.0781822,2.65,0.537,4075.67,4.412,0.571015,K2,CONFIRMED
30.952606,3.218,1239.0781822,3.0,0.537,5720.0,4.412,0.64,K2,CONFIRMED
30.954,3.218,1239.0781822,3.07,0.537,5720.0,4.412,0.637,K2,CONFIRMED
30.951524,3.218,1239.0781822,2.76,0.537,4035.0,4.69,0.59,K2,CONFIRMED
6.413766,3.218,1239.0781822,3.03,0.537,3560.0,4.85,0.41,K2,CONFIRMED
6.413539,3.218,1239.0781822,2.64,0.537,3560.7,4.412,0.344292,K2,CONFIRMED
6.41362,3.218,1239.0781822,2.36,0.537,5720.0,4.412,0.299,K2,CONFIRMED
6.414,3.218,1239.0781822,3.9626,0.537,3471.0,4.81805,0.4094,K2,CONFIRMED
6.414008,3.218,1239.0781822,2.9,0.537,3620.0,4.863,0.394,K2,CONFIRMED
6.413718,3.218,1239.0781822,2.6,0.537,5720.0,4.412,0.35,K2,CONFIRMED
6.413651,3.218,1239.0781822,2.9,0.537,3570.0,4.858,0.388,K2,CONFIRMED
21.750264,3.218,1239.0781822,2.18,0.537,3654.47,4.412,0.402049,K2,CONFIRMED
7.38711,3.218,1239.0781822,1.92,0.537,5720.0,4.412,0.625,K2,CONFIRMED
7.38795716,3.218,1239.0781822,3.9626,0.537,4259.0,4.61109,0.668695,K2,CONFIRMED
7.385655,3.218,1239.0781822,1.97,0.537,4339.0,4.66,0.65,K2,CONFIRMED
7.385453,3.218,1239.0781822,2.0,0.537,5720.0,4.412,0.66,K2,CONFIRMED
7.387066,3.218,1239.0781822,1.79540442,0.537,4396.0,4.73,0.588892,K2,CONFIRMED
7.387073,3.218,1239.0781822,1.84,0.537,4367.83,4.412,0.62115,K2,CONFIRMED
7.387,3.218,1239.0781822,3.9626,0.537,4259.0,4.61109,0.668695,K2,CONFIRMED
3.588163,3.218,1239.0781822,8.37,0.537,4575.0,4.65,0.66,K2,CONFIRMED
3.588158,3.218,1239.0781822,9.1,0.537,5720.0,4.412,0.75,K2,CONFIRMED
3.588165,3.218,1239.0781822,8.66,0.537,4387.84,4.412,0.676994,K2,CONFIRMED
3.5868547125,3.218,1239.0781822,11.43763082,0.537,5036.0,4.37983,0.980071,K2,CONFIRMED
3.588,3.218,1239.0781822,3.9626,0.537,5036.0,4.37983,0.980071,K2,CONFIRMED
3.588162,3.218,1239.0781822,12.72,0.537,5720.0,4.412,0.982,K2,CONFIRMED
5.67556,3.218,1239.0781822,1.117,0.537,5720.0,4.412,0.578,K2,CONFIRMED
5.675819,3.218,1239.0781822,1.42,0.537,4469.51,4.412,0.777569,K2,CONFIRMED
5.675814,3.218,1239.0781822,1.20312295,0.537,4621.0,4.7,0.650657,K2,CONFIRMED
8.23981,3.218,1239.0781822,0.661,0.537,5720.0,4.412,0.215,K2,CONFIRMED
8.239493,3.218,1239.0781822,1.04,0.537,3459.09,4.412,0.36001,K2,CONFIRMED
40.0603,3.218,1239.0781822,2.7,0.537,5727.0,4.33,1.09,K2,CONFIRMED
39.91488,3.218,1239.0781822,1.89,0.537,5698.0,4.412,0.78,K2,CONFIRMED
40.062771,3.218,1239.0781822,2.29,0.537,5508.0,4.412,0.88,K2,CONFIRMED
2.494161,3.218,1239.0781822,1.06180894,0.537,4528.0,4.62,0.64361,K2,CONFIRMED
2.494206,3.218,1239.0781822,1.22,0.537,5720.0,4.412,0.663,K2,CONFIRMED
2.49412,3.218,1239.0781822,1.25,0.537,4356.47,4.412,0.744261,K2,CONFIRMED
0.369,3.218,1239.0781822,1.651,0.537,5200.0,4.62,0.744,K2,CONFIRMED
0.369311,3.218,1239.0781822,1.76156914,0.537,5113.0,4.5,0.765322,K2,CONFIRMED
0.3693038,3.218,1239.0781822,1.81,0.537,5200.0,4.62,0.81,K2,CONFIRMED
0.36930571984,3.218,1239.0781822,2.13418186,0.537,5129.0,4.61786,0.755722,K2,CONFIRMED
0.369311,3.218,1239.0781822,1.5,0.537,5200.0,4.6,0.81,K2,CONFIRMED
0.36931,3.218,1239.0781822,1.7,0.537,5245.0,4.61,0.75,K2,CONFIRMED
0.3693038,3.218,1239.0781822,1.69,0.537,5120.0,4.412,0.7595,K2,CONFIRMED
5.8321337,3.218,1239.0781822,14.5717,0.537,5720.0,4.412,3.85,K2,CONFIRMED
9.173866,3.218,1239.0781822,6.86473931,0.537,5035.0,3.8,2.162531,K2,CONFIRMED
9.1720535,3.218,1239.0781822,9.02881,0.537,4933.0,4.438,3.79,K2,CONFIRMED
9.172616,3.218,1239.0781822,3.9626,0.537,4840.0,3.297,3.85,K2,CONFIRMED
9.1751,3.218,1239.0781822,14.5717,0.537,4840.0,3.297,3.85,K2,CONFIRMED
9.1708,3.218,1239.0781822,12.206601,0.537,4878.0,3.35,4.11,K2,CONFIRMED
3.07133,3.218,1239.0781822,1.34,0.537,3655.0,4.412,0.455,K2,CONFIRMED
3.0712,3.218,1239.0781822,1.31,0.537,3655.0,4.412,0.47,K2,CONFIRMED
4.8682,3.218,1239.0781822,1.48,0.537,3655.0,4.412,0.47,K2,CONFIRMED
4.86784,3.218,1239.0781822,1.603,0.537,3655.0,4.412,0.455,K2,CONFIRMED
11.0234,3.218,1239.0781822,2.02,0.537,3655.0,4.412,0.47,K2,CONFIRMED
11.0248821,3.218,1239.0781822,2.46843,0.537,3798.0,4.77,0.46,K2,CONFIRMED
11.02454,3.218,1239.0781822,2.003,0.537,3655.0,4.412,0.455,K2,CONFIRMED
26.5841,3.218,1239.0781822,1.73,0.537,3655.0,4.412,0.455,K2,CONFIRMED
7.9757,3.218,1239.0781822,1.05,0.537,4359.0,4.537,0.723,K2,CONFIRMED
7.9752,3.218,1239.0781822,1.014,0.537,4500.0,4.68,0.677,K2,CONFIRMED
7.975292,3.218,1239.0781822,0.99,0.537,4499.0,4.66,0.66,K2,CONFIRMED
17.30681,3.218,1239.0781822,3.14,0.537,4359.0,4.537,0.723,K2,CONFIRMED
17.307137,3.218,1239.0781822,2.91,0.537,4499.0,4.66,0.66,K2,CONFIRMED
17.30713,3.218,1239.0781822,3.0,0.537,4500.0,4.68,0.677,K2,CONFIRMED
17.3077,3.218,1239.0781822,3.03,0.537,4364.0,4.63,0.71,K2,CONFIRMED
17.307013,3.218,1239.0781822,3.9626,0.537,4364.0,4.63,0.71,K2,CONFIRMED
17.3070631,3.218,1239.0781822,3.7275,0.537,4230.6,4.48,0.77,K2,CONFIRMED
25.575065,3.218,1239.0781822,1.45,0.537,4499.0,4.66,0.66,K2,CONFIRMED
25.575,3.218,1239.0781822,1.565,0.537,4500.0,4.68,0.677,K2,CONFIRMED
25.5715,3.218,1239.0781822,1.55,0.537,4359.0,4.537,0.723,K2,CONFIRMED
0.179715,3.218,1239.0781822,0.89,0.537,3492.0,4.815,0.442,K2,CONFIRMED
0.179719,3.218,1239.0781822,0.64,0.537,3697.0,5.0,0.29,K2,CONFIRMED
2.35309,3.218,1239.0781822,1.51,0.537,5356.3,4.54,0.863,K2,CONFIRMED
2.35321,3.218,1239.0781822,1.49,0.537,5283.0,4.538,0.839,K2,CONFIRMED
2.35322,3.218,1239.0781822,1.57,0.537,5378.0,4.59,0.86,K2,CONFIRMED
3.56015,3.218,1239.0781822,2.26,0.537,5283.0,4.538,0.839,K2,CONFIRMED
3.55987,3.218,1239.0781822,2.52,0.537,5378.0,4.59,0.86,K2,CONFIRMED
3.56004,3.218,1239.0781822,2.299,0.537,5356.3,4.54,0.863,K2,CONFIRMED
5.40484,3.218,1239.0781822,2.46,0.537,5283.0,4.538,0.839,K2,CONFIRMED
5.40478,3.218,1239.0781822,2.66,0.537,5378.0,4.59,0.86,K2,CONFIRMED
5.40479,3.218,1239.0781822,2.39,0.537,5356.3,4.54,0.863,K2,CONFIRMED
8.26146,3.218,1239.0781822,3.39,0.537,5356.3,4.54,0.863,K2,CONFIRMED
8.26144,3.218,1239.0781822,3.29,0.537,5378.0,4.59,0.86,K2,CONFIRMED
8.2616616,3.218,1239.0781822,3.30997,0.537,5281.0,4.53,0.86,K2,CONFIRMED
8.26147,3.218,1239.0781822,3.11,0.537,5283.0,4.538,0.839,K2,CONFIRMED
12.75759,3.218,1239.0781822,2.81,0.537,5378.0,4.59,0.86,K2,CONFIRMED
12.75758,3.218,1239.0781822,2.904,0.537,5356.3,4.54,0.863,K2,CONFIRMED
12.75758,3.218,1239.0781822,2.73,0.537,5283.0,4.538,0.839,K2,CONFIRMED
41.96797,3.218,1239.0781822,3.013,0.537,5356.3,4.54,0.863,K2,CONFIRMED
41.96645,3.218,1239.0781822,3.18,0.537,5283.0,4.538,0.839,K2,CONFIRMED
28.380619,3.218,1239.0781822,9.11,0.537,5370.0,4.54,0.88,K2,CONFIRMED
28.38236,3.218,1239.0781822,9.056872,0.537,5340.0,4.5,0.862,K2,CONFIRMED
28.382206,3.218,1239.0781822,9.5,0.537,5720.0,4.412,0.93,K2,CONFIRMED
28.38246,3.218,1239.0781822,9.62,0.537,5720.0,4.412,0.913,K2,CONFIRMED
28.382071,3.218,1239.0781822,9.26802368,0.537,5425.0,4.66,0.872288,K2,CONFIRMED
8.3688168,3.218,1239.0781822,6.65,0.537,3879.0,4.412,0.56,K2,CONFIRMED
8.36779,3.218,1239.0781822,8.51,0.537,5720.0,4.412,0.708,K2,CONFIRMED
8.36926,3.218,1239.0781822,4.48,0.537,3866.0,4.891,0.386,K2,CONFIRMED
8.368791,3.218,1239.0781822,7.49,0.537,3970.42,4.412,0.623332,K2,CONFIRMED
8.36802,3.218,1239.0781822,4.81,0.537,3789.0,4.412,0.45,K2,CONFIRMED
6.56918,3.218,1239.0781822,12.25,0.537,5705.0,4.45,0.99,K2,CONFIRMED
6.569188,3.218,1239.0781822,13.56286665,0.537,5585.0,4.4,1.06,K2,CONFIRMED
6.569213,3.218,1239.0781822,13.04635343,0.537,5637.0,4.33,1.047599,K2,CONFIRMED
6.5693,3.218,1239.0781822,12.273855,0.537,5654.0,4.452,0.987,K2,CONFIRMED
6.5692045,3.218,1239.0781822,3.9626,0.537,5654.0,4.452,0.987,K2,CONFIRMED
0.28,3.218,1239.0781822,1.493,0.537,4599.0,4.62,0.6862,K2,CONFIRMED
0.2803226,3.218,1239.0781822,1.54,0.537,4373.0,4.584,0.674,K2,CONFIRMED
0.2803246,3.218,1239.0781822,1.64829,0.537,4477.0,4.56,0.72,K2,CONFIRMED
0.2803244,3.218,1239.0781822,1.51,0.537,4570.0,4.412,0.681,K2,CONFIRMED
0.2803244,3.218,1239.0781822,1.51,0.537,4599.0,4.62,0.681,K2,CONFIRMED
7.7485,3.218,1239.0781822,7.0,0.537,4570.0,4.412,0.681,K2,CONFIRMED
7.7485,3.218,1239.0781822,7.0,0.537,4599.0,4.62,0.681,K2,CONFIRMED
2.644259,3.218,1239.0781822,1.38,0.537,5720.0,4.412,0.225,K2,CONFIRMED
2.644661,3.218,1239.0781822,2.15,0.537,3398.0,4.92,0.33,K2,CONFIRMED
2.64484,3.218,1239.0781822,1.83,0.537,3359.0,4.8983,0.325729,K2,CONFIRMED
2.645,3.218,1239.0781822,3.9626,0.537,3359.0,4.8983,0.325729,K2,CONFIRMED
2.644845,3.218,1239.0781822,10.7,0.537,5720.0,4.412,0.5,K2,CONFIRMED
2.6446,3.218,1239.0781822,2.05,0.537,3385.0,4.412,0.33,K2,CONFIRMED
2.6698,3.218,1239.0781822,2.25,0.537,3385.0,4.906,0.35,K2,CONFIRMED
2.644646,3.218,1239.0781822,2.2,0.537,3385.0,4.906,0.35,K2,CONFIRMED
